app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
erpnext,Consolidate Sub Assembly Items,,,,erpnext,,تجميع أصناف التجميع الفرعي,تجميع أصناف التجميع الفرعي,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Service Items,,,,erpnext,,عناصر الخدمة,عناصر الخدمة,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Select the raw materials (Items) required to manufacture the Item,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Company of asset {0} and purchase document {1} doesn't matches.,,,,erpnext,شركة الأصل {0} ومستند الشراء {1} غير متطابقين.,,شركة الأصل {0} ومستند الشراء {1} غير متطابقين.,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Create an incoming stock transaction for the Item.,,,,erpnext,قم بإنشاء حركة مخزون واردة للصنف.,,قم بإنشاء حركة مخزون واردة للصنف.,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,"<b>Cannot create asset.</b><br><br>You're trying to create <b>{0} asset(s)</b> from {2} {3}.<br>However, only <b>{1} item(s)</b> were purchased and <b>{4} asset(s)</b> already exist against {5}.",,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
erpnext,Internal Purchase Order,,,,erpnext,,أمر شراء داخلي,أمر شراء داخلي,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Reserved Stock for Raw Materials,,,,erpnext,,مخزون محجوز للمواد الخام,مخزون محجوز للمواد الخام,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Including items for sub assemblies,,,,erpnext,بما في ذلك السلع للمجموعات الفرعية,,بما في ذلك السلع للمجموعات الفرعية,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,"Select the Item to be manufactured. The Item name, UoM, Company, and Currency will be fetched automatically.",,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Item Shortage Report,,,,erpnext,تقرير نقص الصنف,,تقرير نقص الصنف,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Material to Supplier,,,,erpnext,مواد للمورد,,مواد للمورد,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Allow to Edit Stock UOM Qty for Purchase Documents,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Item {0} not found.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Stock Entry {0} created,,,,erpnext,الأسهم الدخول {0} خلق,,الأسهم الدخول {0} خلق,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Qty (in Stock UOM),,,,erpnext,,الكمية (بوحدة قياس المخزون),الكمية (بوحدة قياس المخزون),,inventory,missing,,,,,,,,,,,,Pending,
erpnext,COGS By Item Group,,,,erpnext,,تكلفة البضاعة المباعة حسب مجموعة الأصناف,تكلفة البضاعة المباعة حسب مجموعة الأصناف,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Warehouses with existing transaction can not be converted to group.,,,,erpnext,لا يمكن تحويل المستودعات مع المعاملات الحالية إلى مجموعة.\n<br>\nWarehouses with existing transaction can not be converted to group.,,لا يمكن تحويل المستودعات مع المعاملات الحالية إلى مجموعة.\n<br>\nWarehouses with existing transaction can not be converted to group.,,inventory,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,"Tax Category has been changed to ""Total"" because all the Items are non-stock items",,,,erpnext,تم تغيير فئة الضرائب إلى &quot;توتال&quot; لأن جميع العناصر هي عناصر غير مخزون,,تم تغيير فئة الضرائب إلى &quot;توتال&quot; لأن جميع العناصر هي عناصر غير مخزون,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Purchase Orders {0} are un-linked,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Group by Purchase Order,,,,erpnext,تجميع حسب أمر الشراء,,تجميع حسب أمر الشراء,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Item to Manufacture,,,,erpnext,,الصنف المطلوب تصنيعه,الصنف المطلوب تصنيعه,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Create Stock Entry,,,,erpnext,,إنشاء قيد مخزون,إنشاء قيد مخزون,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Issue Material,,,,erpnext,قضية المواد,,قضية المواد,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Material Request of maximum {0} can be made for Item {1} against Sales Order {2},,,,erpnext,المادة يمكن طلب الحد الأقصى {0} للبند {1} من أمر المبيعات {2}\n<br>\nMaterial Request of maximum {0} can be made for Item {1} against Sales Order {2},,المادة يمكن طلب الحد الأقصى {0} للبند {1} من أمر المبيعات {2}\n<br>\nMaterial Request of maximum {0} can be made for Item {1} against Sales Order {2},,inventory,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Do you still want to enable negative inventory?,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,"If enabled, the system will allow users to edit the raw materials and their quantities in the Work Order. The system will not reset the quantities as per the BOM, if the user has changed them.",,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Stock Reservation Entry cannot be updated as it has been delivered.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,No Items with Bill of Materials to Manufacture,,,,erpnext,لا توجد بنود في قائمة المواد للتصنيع,,لا توجد بنود في قائمة المواد للتصنيع,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Rate of '{}' items cannot be changed,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Transferred Raw Materials,,,,erpnext,,المواد الخام المنقولة,المواد الخام المنقولة,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Allow UOM with Conversion Rate Defined in Item,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Raw Materials,,,,erpnext,مواد أولية,,مواد أولية,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Return Against Purchase Receipt,,,,erpnext,العودة ضد شراء إيصال,,العودة ضد شراء إيصال,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,This is based on stock movement. See {0} for details,,,,erpnext,ويستند هذا على حركة المخزون. راجع {0} لمزيد من التفاصيل,,ويستند هذا على حركة المخزون. راجع {0} لمزيد من التفاصيل,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Show Disabled Warehouses,,,,erpnext,,إظهار المستودعات المعطلة,إظهار المستودعات المعطلة,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Item Prices,,,,erpnext,أسعار الصنف,,أسعار الصنف,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Validate Selling Price for Item Against Purchase Rate or Valuation Rate,,,,erpnext,تحقق من صحة سعر البيع للسلعة مقابل معدل الشراء أو معدل التقييم,,تحقق من صحة سعر البيع للسلعة مقابل معدل الشراء أو معدل التقييم,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Tax Amount will be rounded on a row(items) level,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
frappe,Sidebar Item Group Link,,,,frappe,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Stock Items,,,,erpnext,أصناف المخزن,,أصناف المخزن,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Customer's Purchase Order No,,,,erpnext,رقم أمر الشراء الصادر من الزبون,,رقم أمر الشراء الصادر من الزبون,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Scrap Material Cost,,,,erpnext,التكلفة الخردة المواد,,التكلفة الخردة المواد,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Cannot find a default warehouse for item {0}. Please set one in the Item Master or in Stock Settings.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Insufficient Stock for Product Bundle Items,,,,erpnext,,مخزون غير كاف لأصناف مجموعة المنتج,مخزون غير كاف لأصناف مجموعة المنتج,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,In Stock Qty,,,,erpnext,في سوق الأسهم الكمية,,في سوق الأسهم الكمية,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Purchase Amount,,,,erpnext,قيمة الشراء,,قيمة الشراء,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Inventory Dimension Negative Stock,,,,erpnext,,مخزون سالب لبُعد المخزون,مخزون سالب لبُعد المخزون,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,BOM Scrap Item,,,,erpnext,الصنف الخردة بقائمة المواد,,الصنف الخردة بقائمة المواد,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Cannot create Stock Reservation Entries for future dated Purchase Receipts.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Different UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.,,,,erpnext,UOM المختلفة للعناصر سوف ترتبط بقيمة الحجم الصافي الغير صحيحة . تاكد الحجم الصافي لكل عنصر هي نفس UOM\n<br>\nDifferent UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.,,UOM المختلفة للعناصر سوف ترتبط بقيمة الحجم الصافي الغير صحيحة . تاكد الحجم الصافي لكل عنصر هي نفس UOM\n<br>\nDifferent UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.,,inventory,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Raw Materials Consumption,,,,erpnext,استهلاك المواد الخام,,استهلاك المواد الخام,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Sales Partner Target Variance Based On Item Group,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,The warehouse where you store finished Items before they are shipped.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Enter the opening stock units.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Stock Settings,,,,erpnext,إعدادات المخزون,,إعدادات المخزون,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Invalid Item,,,,erpnext,عنصر غير صالح,,عنصر غير صالح,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Stock,,,,erpnext,المخازن,المخزون,المخزون,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Production Plan Material Request,,,,erpnext,خطة إنتاج طلب المواد,,خطة إنتاج طلب المواد,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,'Has Serial No' can not be 'Yes' for non-stock item,,,,erpnext,"""لهُ رقم تسلسل""  لا يمكن ان يكون ""نعم"" لبند غير قابل للتخزين",,"""لهُ رقم تسلسل""  لا يمكن ان يكون ""نعم"" لبند غير قابل للتخزين",,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Enable Perpetual Inventory,,,,erpnext,تمكين المخزون الدائم,,تمكين المخزون الدائم,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Select Items based on Delivery Date,,,,erpnext,حدد العناصر بناءً على تاريخ التسليم,,حدد العناصر بناءً على تاريخ التسليم,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Is Group Warehouse,,,,erpnext,,مستودع مجموعة,مستودع مجموعة,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,{0} not found for item {1},,,,erpnext,{0} لم يتم العثور على العنصر {1},,{0} لم يتم العثور على العنصر {1},,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Check if material transfer entry is not required,,,,erpnext,تحقق مما إذا كان إدخال نقل المواد غير مطلوب,,تحقق مما إذا كان إدخال نقل المواد غير مطلوب,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Min Qty (As Per Stock UOM),,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Default Warehouse for Sales Return,,,,erpnext,المستودع الافتراضي لعائد المبيعات,,المستودع الافتراضي لعائد المبيعات,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Variant Items,,,,erpnext,العناصر المتغيرة,,العناصر المتغيرة,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Rejected Warehouse and Accepted Warehouse cannot be same.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Convert Item Description to Clean HTML in Transactions,,,,erpnext,,تحويل وصف الصنف إلى HTML نظيف في المعاملات,تحويل وصف الصنف إلى HTML نظيف في المعاملات,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Sub Assembly Items,,,,erpnext,,أصناف التجميع الفرعي,أصناف التجميع الفرعي,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Default Item Manufacturer,,,,erpnext,الشركة المصنعة الافتراضية للعنصر,,الشركة المصنعة الافتراضية للعنصر,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Reserve Stock,,,,erpnext,,حجز المخزون,حجز المخزون,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Please select item code,,,,erpnext,الرجاء تحديد رمز البند\n<br>\nPlease select item code,,الرجاء تحديد رمز البند\n<br>\nPlease select item code,,inventory,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Asset {0} does not belong to Item {1},,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Item Balance (Simple),,,,erpnext,البند الرصيد (بسيط),,البند الرصيد (بسيط),,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Sub Assembly Warehouse,,,,erpnext,,مستودع التجميع الفرعي,مستودع التجميع الفرعي,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Purchase Receipt Item Supplied,,,,erpnext,شراء السلعة استلام الموردة,,شراء السلعة استلام الموردة,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Supplier Warehouse,,,,erpnext,المورد مستودع,,المورد مستودع,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Update Rate as per Last Purchase,,,,erpnext,,تحديث السعر حسب آخر شراء,تحديث السعر حسب آخر شراء,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Purchase Order Amount,,,,erpnext,مبلغ أمر الشراء,,مبلغ أمر الشراء,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Quick Stock Balance,,,,erpnext,رصيد سريع الأسهم,,رصيد سريع الأسهم,,inventory,pending,,,,,,,,,,,,Approved,
