app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
erpnext,Enable Health Monitor,,,,erpnext,,تمكين مراقب الصحة,تمكين مراقب الصحة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Is a Subscription,,,,erpnext,هو الاشتراك,,هو الاشتراك,,technical,pending,,,,,,,,,,,,Approved,
frappe,Section,,,,frappe,الجزء,,الجزء,,technical,pending,,,,,,,,,,,1,Approved,
erpnext,Warning - Row {0}: Billing Hours are more than Actual Hours,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,List Filter,,,,frappe,تصفية القائمة,,تصفية القائمة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Supplier Portal Users,,,,erpnext,,مستخدمو بوابة الموردين,مستخدمو بوابة الموردين,,technical,missing,,,,,,,,,,,,Pending,
frappe,"{0}: '{1}' ({3}) will get truncated, as max characters allowed is {2}",,,,frappe,{0}: '{1}' ({3}) سيتم اقتطاعه، حيث أن الحد الأقصى المسموح به هو {2},,{0}: '{1}' ({3}) سيتم اقتطاعه، حيث أن الحد الأقصى المسموح به هو {2},,technical,pending,,,,,,,,,,,,Approved,
frappe,Try to use a longer keyboard pattern with more turns,,,,frappe,محاولة استخدام نمط لوحة المفاتيح أطول مع المزيد من المنعطفات,,محاولة استخدام نمط لوحة المفاتيح أطول مع المزيد من المنعطفات,,technical,pending,,,,,,,,,,,,Approved,
frappe,Before Validate,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Report View,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Result Title Field,,,,erpnext,النتيجة عنوان الحقل,,النتيجة عنوان الحقل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Print,Button in list view actions menu,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Reference for Reservation,,,,erpnext,,مرجع الحجز,مرجع الحجز,,technical,missing,,,,,,,,,,,,Pending,
construction,Sidebar Background,,,,construction,خلفية الشريط الجانبي,خلفية الشريط الجانبي,خلفية الشريط الجانبي,,technical,pending,,,,,,,,,,,,Approved,
frappe,Danger,,,,frappe,خطر,,خطر,,technical,pending,,,,,,,,,,,,Approved,
frappe,Scheduled Job Log,,,,frappe,سجل الوظائف المجدولة,,سجل الوظائف المجدولة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Close Replied Opportunity After Days,,,,erpnext,,إغلاق الفرصة المجاب عنها بعد أيام,إغلاق الفرصة المجاب عنها بعد أيام,,technical,missing,,,,,,,,,,,,Pending,
frappe,Was this article helpful?,,,,frappe,هل كان المقال مساعدا؟!,,هل كان المقال مساعدا؟!,,technical,pending,,,,,,,,,,,,Approved,
frappe,Default Template For Field,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,PIN,,,,erpnext,دبوس,,دبوس,,technical,pending,,,,,,,,,,,,Approved,
frappe,This PDF cannot be uploaded as it contains unsafe content.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,s,Seconds (Field: Duration),,,frappe,س,,س,,technical,pending,,,,,,,,,,,,Approved,
frappe,Drag elements from the sidebar to add. Drag them back to trash.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,A8,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Creating Packing Slip ...,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Report Reference Doctype,,,,frappe,تقرير مرجع Doctype,,تقرير مرجع Doctype,,technical,pending,,,,,,,,,,,,Approved,
frappe,Field Type,,,,frappe,نوع الحقل,,نوع الحقل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Custom Fields cannot be added to core DocTypes.,,,,frappe,لا يمكن إضافة الحقول المخصصة إلى DocTypes الأساسية.,,لا يمكن إضافة الحقول المخصصة إلى DocTypes الأساسية.,,technical,pending,,,,,,,,,,,,Approved,
frappe,Onboarding Status,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Sync on Migrate,,,,frappe,المزامنة على ترحيل,,المزامنة على ترحيل,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Set Posting Date,,,,erpnext,حدد تاريخ النشر,,حدد تاريخ النشر,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Enter customer's phone number,,,,erpnext,أدخل رقم هاتف العميل,,أدخل رقم هاتف العميل,,technical,pending,,,,,,,,,,,,Approved,
erpnext,{0} {1} is disabled,,,,erpnext,{0} {1} معطل,,{0} {1} معطل,,technical,pending,,,,,,,,,,,,Approved,
frappe,API Secret,,,,frappe,كلمة مرور API,,كلمة مرور API,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Asset Maintenance Task,,,,erpnext,مهمة صيانة الأصول,,مهمة صيانة الأصول,,technical,pending,,,,,,,,,,,,Approved,
frappe,Not Allowed,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Buildings,,,,erpnext,المباني,,المباني,,technical,pending,,,,,,,,,,,,Approved,
erpnext,To Time,,,,erpnext,إلى وقت,,إلى وقت,,technical,pending,,,,,,,,,,,,Approved,
frappe,Following fields are missing:,,,,frappe,الحقول التالية مفقودة:,,الحقول التالية مفقودة:,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Use Legacy (Client side) Reactivity,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Confirm before resetting posting date,,,,erpnext,,التأكيد قبل إعادة تعيين تاريخ الترحيل,التأكيد قبل إعادة تعيين تاريخ الترحيل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Total Time (in Mins),,,,erpnext,,إجمالي الوقت (بالدقائق),إجمالي الوقت (بالدقائق),,technical,missing,,,,,,,,,,,,Pending,
frappe,Is Table Field,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Batch-Wise Balance History,,,,erpnext,دفعة الحكيم التاريخ الرصيد,,دفعة الحكيم التاريخ الرصيد,,technical,pending,,,,,,,,,,,,Approved,
frappe,{} not found in PATH! This is required to access the console.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Is Outward,,,,erpnext,,صادر,صادر,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Allocated Entries,,,,erpnext,,القيود المخصصة,القيود المخصصة,,technical,missing,,,,,,,,,,,,Pending,
frappe,Dismiss,,,,frappe,رفض,,رفض,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Tax Total,,,,erpnext,مجموع الضرائب,,مجموع الضرائب,,technical,pending,,,,,,,,,,,,Approved,
frappe,Count of linked documents,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Date and Number Format,,,,frappe,صيغة التاريخ و الرقم,,صيغة التاريخ و الرقم,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Example URL,,,,erpnext,,مثال رابط,مثال رابط,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Default Finance Book,,,,erpnext,دفتر المالية الافتراضي,,دفتر المالية الافتراضي,,technical,pending,,,,,,,,,,,,Approved,
frappe,You must add atleast one link.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Applies To,,,,erpnext,,ينطبق على,ينطبق على,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Depreciation Entry Posting Status,,,,erpnext,,حالة ترحيل قيد الإهلاك,حالة ترحيل قيد الإهلاك,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Cheques Required,,,,erpnext,الشيكات المطلوبة,,الشيكات المطلوبة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Format,,,,frappe,شكل,,شكل,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Set New Release Date,,,,erpnext,تعيين تاريخ الإصدار الجديد,,تعيين تاريخ الإصدار الجديد,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Pick Serial / Batch Based On,,,,erpnext,,انتقاء التسلسل/الدفعة بناء على,انتقاء التسلسل/الدفعة بناء على,,technical,missing,,,,,,,,,,,,Pending,
frappe,Invitation not found,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Actual Start Date (via Timesheet),,,,erpnext,تاريخ البدء الفعلي (عبر ورقة الوقت),,تاريخ البدء الفعلي (عبر ورقة الوقت),,technical,pending,,,,,,,,,,,,Approved,
erpnext,Net Hour Rate,,,,erpnext,صافي سعر الساعة,,صافي سعر الساعة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,For dunning fee and interest,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Plants and Machineries,,,,erpnext,وحدات التصنيع  والآلات,,وحدات التصنيع  والآلات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,You have enabled {0} and {1} in {2}. This can lead to prices from the default price list being inserted in the transaction price list.,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,UTM Medium,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Initiated,,,,erpnext,بدأت,,بدأت,,technical,pending,,,,,,,,,,,,Approved,
frappe,Timeline,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Delimiter Options,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Function,,,,frappe,وظيفة,,وظيفة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Data Fetch Method,,,,erpnext,,طريقة جلب البيانات,طريقة جلب البيانات,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Apply restriction on dimension values,,,,erpnext,,تطبيق قيد على قيم البُعد,تطبيق قيد على قيم البُعد,,technical,missing,,,,,,,,,,,,Pending,
frappe,"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 1 being very weak and 4 being very strong.",,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Batch Not Available for Return,,,,erpnext,,الدفعة غير متاحة للإرجاع,الدفعة غير متاحة للإرجاع,,technical,missing,,,,,,,,,,,,Pending,
frappe,Edit Header,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Send SMS,,,,erpnext,SMS أرسل رسالة,,SMS أرسل رسالة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Task Completion,,,,erpnext,إنجاز المهمة,,إنجاز المهمة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Deal Owner,,,,erpnext,,مالك الصفقة,مالك الصفقة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Buying Settings,,,,erpnext,إعدادات الشراء,,إعدادات الشراء,,technical,pending,,,,,,,,,,,,Approved,
frappe,Enabled,,,,frappe,تمكين,مفعل,مفعل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Don't Import,,,,frappe,لا تستورد,,لا تستورد,,technical,pending,,,,,,,,,,,,Approved,
frappe,Set Permissions,,,,frappe,تعيين أذونات,,تعيين أذونات,,technical,pending,,,,,,,,,,,,Approved,
frappe,Please set the following documents in this Dashboard as standard first.,,,,frappe,يرجى تعيين المستندات التالية في لوحة المعلومات هذه كمعيار أولاً.,,يرجى تعيين المستندات التالية في لوحة المعلومات هذه كمعيار أولاً.,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Set Serial and Batch Bundle Naming Based on Naming Series,,,,erpnext,,تعيين تسمية مجموعة التسلسل والدفعة بناء على سلسلة التسمية,تعيين تسمية مجموعة التسلسل والدفعة بناء على سلسلة التسمية,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Total Billable Hours,,,,erpnext,مجموع الساعات فوترة,,مجموع الساعات فوترة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Email Sync Option,,,,frappe,مزامنة البريد الإلكتروني الخيار,,مزامنة البريد الإلكتروني الخيار,,technical,pending,,,,,,,,,,,,Approved,
frappe,Recents,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Clear,,,,frappe,واضح,مسح,مسح,,technical,pending,,,,,,,,,,,,Approved,
frappe,"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)",,,,frappe,أدخل المعلمات URL ثابت هنا (مثلا المرسل = ERPNext، اسم المستخدم = ERPNext، كلمة المرور = 1234 الخ),,أدخل المعلمات URL ثابت هنا (مثلا المرسل = ERPNext، اسم المستخدم = ERPNext، كلمة المرور = 1234 الخ),,technical,pending,,,,,,,,,,,,Approved,
erpnext,Selling Price List,,,,erpnext,قائمة أسعار البيع,,قائمة أسعار البيع,,technical,pending,,,,,,,,,,,,Approved,
frappe,Use the new Print Format Builder,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Invalid Filter Value,,,,frappe,قيمة تصفية غير صالحة,,قيمة تصفية غير صالحة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Less Than Or Equal To,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Administrative Officer,,,,erpnext,,مسؤول إداري,مسؤول إداري,,technical,missing,,,,,,,,,,,,Pending,
construction,Theme Type,,,,construction,نوع السمة,نوع السمة,نوع السمة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Salvage Value,,,,erpnext,,قيمة الخردة,قيمة الخردة,,technical,missing,,,,,,,,,,,,Pending,
frappe,Click table to edit,,,,frappe,انقر الجدول لتعديل,,انقر الجدول لتعديل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Edit Auto Email Report Settings,,,,frappe,تحرير إعدادات تقرير البريد الإلكتروني الآلي,,تحرير إعدادات تقرير البريد الإلكتروني الآلي,,technical,pending,,,,,,,,,,,,Approved,
frappe,Sticky,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Litre-Atmosphere,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Bold,,,,frappe,بالخط العريض,,بالخط العريض,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Party is mandatory,,,,erpnext,حقل المستفيد إلزامي\n<br>\nParty is mandatory,,حقل المستفيد إلزامي\n<br>\nParty is mandatory,,technical,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Number of Order,,,,erpnext,رقم أمر البيع,,رقم أمر البيع,,technical,pending,,,,,,,,,,,,Approved,
frappe,Please enter Authorize URL,,,,frappe,الرجاء إدخال عنوان ورل للمصادقة,,الرجاء إدخال عنوان ورل للمصادقة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Email Domain,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Minimum Value,,,,erpnext,الحد الأدنى,,الحد الأدنى,,technical,pending,,,,,,,,,,,,Approved,
frappe,Jane Doe,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,How frequently?,,,,erpnext,عدد المرات؟,,عدد المرات؟,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Job Started,,,,erpnext,بدأ العمل,,بدأ العمل,,technical,pending,,,,,,,,,,,,Approved,
frappe,LDAP Middle Name Field,,,,frappe,حقل الاسم الأوسط LDAP,,حقل الاسم الأوسط LDAP,,technical,pending,,,,,,,,,,,,Approved,
frappe,Filters Section,,,,frappe,قسم المرشحات,,قسم المرشحات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Print Preferences,,,,erpnext,تفضيلات الطباعة,,تفضيلات الطباعة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Corrective Operation Cost,,,,erpnext,,تكلفة العملية التصحيحية,تكلفة العملية التصحيحية,,technical,missing,,,,,,,,,,,,Pending,
frappe,Please enter both your email and message so that we can get back to you. Thanks!,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Print Width,,,,frappe,طباعة العرض,,طباعة العرض,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Sales Contributions and Incentives,,,,erpnext,مساهمات وحوافز المبيعات,,مساهمات وحوافز المبيعات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,{0} cannot be changed with opened Opening Entries.,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Entity Type,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Search Fields,,,,frappe,البحث الحقول,,البحث الحقول,,technical,pending,,,,,,,,,,,,Approved,
frappe,Top Left,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Reseller,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Distribute Equally,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,This Week's Summary,,,,erpnext,ملخص هذا الأسبوع,,ملخص هذا الأسبوع,,technical,pending,,,,,,,,,,,,Approved,
frappe,Website Search Field must be a valid fieldname,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Your report is being generated in the background. You will receive an email on {0} with a download link once it is ready.,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Link Count,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Address Line 1,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
