app,msgid,msgstr,context,locations,comments,skip,review_notes
erpnext,Serial & Batch Item Settings,إعدادات الأصناف التسلسلية والدفعات,,erpnext/stock/doctype/stock_settings/stock_settings.json:None,Label of the section_break_7 (Section Break) field in DocType 'Stock | Settings',,reviewed_glossary
erpnext,Serial / Batch Bundle,مجموعة تسلسل/دفعة,,erpnext/stock/doctype/stock_reconciliation_item/stock_reconciliation_item.json:None; erpnext/subcontracting/doctype/subcontracting_receipt_supplied_item/subcontracting_receipt_supplied_item.json:None,Label of the serial_and_batch_bundle (Link) field in DocType 'Stock | Reconciliation Item' | Label of the serial_and_batch_bundle (Link) field in DocType 'Subcontracting | Receipt Supplied Item',,reviewed_glossary
erpnext,Serial / Batch Bundle Missing,مجموعة التسلسل/الدفعة مفقودة,,erpnext/accounts/doctype/pos_invoice/pos_invoice.py:487,,,reviewed_glossary
erpnext,Serial / Batch No,رقم تسلسلي/دفعة,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.json:None,Label of the serial_no_and_batch_no_tab (Section Break) field in DocType | 'Serial and Batch Bundle',,reviewed_glossary
erpnext,Serial / Batch Nos,أرقام تسلسلية/دفعات,,erpnext/public/js/utils.js:126,,,reviewed_glossary
erpnext,Serial No (In/Out),الرقم التسلسلي (داخل/خارج),,erpnext/stock/report/available_serial_no/available_serial_no.py:140,,,reviewed_glossary
erpnext,Serial No Already Assigned,الرقم التسلسلي مسند بالفعل,,erpnext/controllers/selling_controller.py:106,,,reviewed_glossary
erpnext,Serial No Ledger,دفتر أستاذ الرقم التسلسلي,,erpnext/stock/report/serial_no_ledger/serial_no_ledger.json:None; erpnext/stock/workspace/stock/stock.json:None,Name of a report | Label of a Link in the Stock Workspace,,reviewed_glossary
erpnext,Serial No Range,نطاق الرقم التسلسلي,,erpnext/public/js/utils/serial_no_batch_selector.js:259,,,reviewed_glossary
erpnext,Serial No Reserved,الرقم التسلسلي محجوز,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:2317,,,reviewed_glossary
erpnext,Serial No Series Overlap,تداخل سلسلة الرقم التسلسلي,,erpnext/stock/doctype/item/item.py:426,,,reviewed_glossary
erpnext,Serial No and Batch Selector cannot be use when Use Serial / Batch Fields is enabled.,,,erpnext/stock/doctype/stock_settings/stock_settings.js:28,,,
erpnext,Serial No and Batch Traceability,,,erpnext/stock/report/serial_no_and_batch_traceability/serial_no_and_batch_traceability.json:None; erpnext/stock/workspace/stock/stock.json:None,Name of a report | Label of a Link in the Stock Workspace,,
erpnext,Serial No is mandatory,الرقم التسلسلي إلزامي,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:1072,,,reviewed_glossary
erpnext,Serial No {0} already exists,,,erpnext/public/js/utils/serial_no_batch_selector.js:590,,,
erpnext,Serial No {0} already scanned,,,erpnext/public/js/utils/barcode_scanner.js:342,,,
erpnext,Serial No {0} does not exists,,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:3025,,,
erpnext,Serial No {0} is already Delivered. You cannot use them again in Manufacture / Repack entry.,,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:327,,,
erpnext,Serial No {0} is already added,,,erpnext/public/js/utils/barcode_scanner.js:435,,,
erpnext,Serial No {0} is already assigned to customer {1}. Can only be returned against the customer {1},,,erpnext/controllers/selling_controller.py:103,,,
erpnext,"Serial No {0} is not present in the {1} {2}, hence you can't return it against the {1} {2}",,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:399,,,
erpnext,Serial Nos,الأرقام التسلسلية,,erpnext/public/js/utils/barcode_scanner.js:292; erpnext/public/js/utils/serial_no_batch_selector.js:16; erpnext/public/js/utils/serial_no_batch_selector.js:190; erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.js:50,,,reviewed_glossary
erpnext,Serial Nos / Batch Nos,الأرقام التسلسلية/أرقام الدفعات,,erpnext/public/js/utils/serial_no_batch_selector.js:20; erpnext/public/js/utils/serial_no_batch_selector.js:194,,,reviewed_glossary
erpnext,Serial Nos are created successfully,,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:1636,,,
erpnext,"Serial Nos are reserved in Stock Reservation Entries, you need to unreserve them before proceeding.",,,erpnext/stock/stock_ledger.py:2307,,,
erpnext,Serial Nos {0} are already Delivered. You cannot use them again in Manufacture / Repack entry.,,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:333,,,
erpnext,Serial and Batch,التسلسل والدفعة,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.json:None; erpnext/stock/doctype/stock_reservation_entry/stock_reservation_entry.json:None,Label of the item_details_tab (Tab Break) field in DocType 'Serial and Batch | Bundle' | Option for the 'Reservation Based On' (Select) field in DocType 'Stock | Reservation Entry',,reviewed_glossary
erpnext,Serial and Batch Bundle,مجموعة التسلسل والدفعة,,erpnext/accounts/doctype/pos_invoice_item/pos_invoice_item.json:None; erpnext/accounts/doctype/purchase_invoice_item/purchase_invoice_item.json:None; erpnext/accounts/doctype/sales_invoice_item/sales_invoice_item.json:None; erpnext/assets/doctype/asset_capitalization_stock_item/asset_capitalization_stock_item.json:None; erpnext/assets/doctype/asset_repair_consumed_item/asset_repair_consumed_item.json:None; erpnext/maintenance/doctype/maintenance_schedule_item/maintenance_schedule_item.json:None; erpnext/manufacturing/doctype/job_card/job_card.json:None; erpnext/selling/doctype/installation_note_item/installation_note_item.json:None; erpnext/stock/doctype/delivery_note_item/delivery_note_item.json:None; erpnext/stock/doctype/packed_item/packed_item.json:None; erpnext/stock/doctype/pick_list_item/pick_list_item.json:None; erpnext/stock/doctype/purchase_receipt_item/purchase_receipt_item.json:None; erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.json:None; erpnext/stock/doctype/stock_entry_detail/stock_entry_detail.json:None; erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.json:None; erpnext/stock/doctype/stock_settings/stock_settings.json:None; erpnext/stock/report/available_serial_no/available_serial_no.py:188; erpnext/stock/report/incorrect_serial_and_batch_bundle/incorrect_serial_and_batch_bundle.py:31; erpnext/stock/report/serial_and_batch_summary/serial_and_batch_summary.py:80; erpnext/stock/report/stock_ledger/stock_ledger.py:344; erpnext/stock/report/stock_ledger_invariant_check/stock_ledger_invariant_check.py:177; erpnext/subcontracting/doctype/subcontracting_receipt_item/subcontracting_receipt_item.json:None,Label of the serial_and_batch_bundle (Link) field in DocType 'POS Invoice | Item' | Label of the serial_and_batch_bundle (Link) field in DocType 'Purchase | Invoice Item' | Label of the serial_and_batch_bundle (Link) field in DocType 'Sales Invoice | Label of the serial_and_batch_bundle (Link) field in DocType 'Asset | Capitalization Stock Item' | Label of the serial_and_batch_bundle (Link) field in DocType 'Asset Repair | Consumed Item' | Label of the serial_and_batch_bundle (Link) field in DocType 'Maintenance | Schedule Item' | Label of the serial_and_batch_bundle (Link) field in DocType 'Job Card' | Label of the serial_and_batch_bundle (Link) field in DocType 'Installation | Note Item' | Label of the serial_and_batch_bundle (Link) field in DocType 'Delivery Note | Label of the serial_and_batch_bundle (Link) field in DocType 'Packed Item' | Label of the serial_and_batch_bundle (Link) field in DocType 'Pick List | Receipt Item' | Name of a DocType | Label of the serial_and_batch_bundle (Link) field in DocType 'Stock Entry | Detail' | Label of the serial_and_batch_bundle (Link) field in DocType 'Stock Ledger | Entry' | Label of the serial_and_batch_bundle_section (Section Break) field in | DocType 'Stock Settings' | Label of the serial_and_batch_bundle (Link) field in DocType 'Subcontracting,,reviewed_glossary
erpnext,Serial and Batch Bundle created,تم إنشاء مجموعة التسلسل والدفعة,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:1858,,,reviewed_glossary
erpnext,Serial and Batch Bundle updated,تم تحديث مجموعة التسلسل والدفعة,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:1930,,,reviewed_glossary
erpnext,Serial and Batch Bundle {0} is already used in {1} {2}.,,,erpnext/controllers/stock_controller.py:155,,,
erpnext,Serial and Batch Bundle {0} is not submitted,,,erpnext/stock/serial_batch_bundle.py:351,,,
erpnext,Serial and Batch Details,تفاصيل التسلسل والدفعة,,erpnext/subcontracting/doctype/subcontracting_receipt_item/subcontracting_receipt_item.json:None,Label of the section_break_45 (Section Break) field in DocType | 'Subcontracting Receipt Item',,reviewed_glossary
erpnext,Serial and Batch Entry,قيد التسلسل والدفعة,,erpnext/stock/doctype/serial_and_batch_entry/serial_and_batch_entry.json:None,Name of a DocType,,reviewed_glossary
erpnext,Serial and Batch No,التسلسل والدفعة,,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json:None; erpnext/stock/doctype/purchase_receipt_item/purchase_receipt_item.json:None,Label of the section_break_40 (Section Break) field in DocType 'Delivery | Note Item' | Label of the section_break_45 (Section Break) field in DocType 'Purchase | Receipt Item',,reviewed_glossary
erpnext,Serial and Batch Nos,الأرقام التسلسلية والدفعات,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.js:53,,,reviewed_glossary
erpnext,Serial and Batch Nos will be auto-reserved based on <b>Pick Serial / Batch Based On</b>,,,erpnext/stock/doctype/stock_settings/stock_settings.json:None,Description of the 'Auto Reserve Serial and Batch Nos' (Check) field in | DocType 'Stock Settings',,
erpnext,Serial and Batch Reservation,حجز التسلسل والدفعة,,erpnext/stock/doctype/stock_reservation_entry/stock_reservation_entry.json:None; erpnext/stock/doctype/stock_settings/stock_settings.json:None,Label of the serial_and_batch_reservation_section (Tab Break) field in | DocType 'Stock Reservation Entry' | Label of the serial_and_batch_reservation_section (Section Break) field in | DocType 'Stock Settings',,reviewed_glossary
erpnext,Serial and Batch Summary,ملخص التسلسل والدفعة,,erpnext/stock/report/serial_and_batch_summary/serial_and_batch_summary.json:None,Name of a report,,reviewed_glossary
erpnext,Serial numbers unavailable for Item {0} under warehouse {1}. Please try changing warehouse.,,,erpnext/selling/page/point_of_sale/pos_item_details.js:449,,,
erpnext,Service Cost Per Qty,تكلفة الخدمة لكل كمية,,erpnext/subcontracting/doctype/subcontracting_order_item/subcontracting_order_item.json:None; erpnext/subcontracting/doctype/subcontracting_receipt_item/subcontracting_receipt_item.json:None,Label of the service_cost_per_qty (Currency) field in DocType | 'Subcontracting Order Item' | 'Subcontracting Receipt Item',,reviewed_glossary
erpnext,Service Expense Account,حساب مصروف الخدمة,,erpnext/setup/doctype/company/company.json:None; erpnext/subcontracting/doctype/subcontracting_receipt_item/subcontracting_receipt_item.json:None,Label of the service_expense_account (Link) field in DocType 'Company' | Label of the service_expense_account (Link) field in DocType 'Subcontracting | Receipt Item',,reviewed_glossary
erpnext,Service Expense Total Amount,إجمالي مبلغ مصروف الخدمة,,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json:None,Label of the service_items_total (Currency) field in DocType 'Asset | Capitalization',,reviewed_glossary
erpnext,Service Expenses,مصروفات الخدمة,,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json:None,Label of the service_expenses_section (Section Break) field in DocType | 'Asset Capitalization',,reviewed_glossary
erpnext,Service Item,عنصر الخدمة,,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.json:None,Label of the service_item (Link) field in DocType 'Subcontracting BOM',,reviewed_glossary
erpnext,Service Item Qty,كمية عنصر الخدمة,,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.json:None,Label of the service_item_qty (Float) field in DocType 'Subcontracting BOM',,reviewed_glossary
erpnext,Service Item Qty / Finished Good Qty,كمية عنصر الخدمة / كمية المنتج النهائي,,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.json:None,Description of the 'Conversion Factor' (Float) field in DocType | 'Subcontracting BOM',,reviewed_glossary
erpnext,Service Item UOM,وحدة قياس عنصر الخدمة,,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.json:None,Label of the service_item_uom (Link) field in DocType 'Subcontracting BOM',,reviewed_glossary
erpnext,Service Item {0} is disabled.,,,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.py:64,,,
erpnext,Service Item {0} must be a non-stock item.,,,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.py:67; erpnext/subcontracting/doctype/subcontracting_order/subcontracting_order.py:175,,,
erpnext,Service Items,عناصر الخدمة,,erpnext/subcontracting/doctype/subcontracting_inward_order/subcontracting_inward_order.json:None; erpnext/subcontracting/doctype/subcontracting_order/subcontracting_order.json:None,Label of the service_items_section (Section Break) field in DocType | 'Subcontracting Inward Order' | Label of the service_items (Table) field in DocType 'Subcontracting Inward | Order' | 'Subcontracting Order' | Label of the service_items (Table) field in DocType 'Subcontracting Order',,reviewed_glossary
erpnext,Service Level Agreement for {0} {1} already exists.,,,erpnext/support/doctype/service_level_agreement/service_level_agreement.py:176,,,
